Datetime,Name,Job_title,Skills,Description,Engineers_link
2020-06-29 11:00:05-07:00,Scalable Path,Senior Django Developer,"['Python', 'Java', 'JavaScript', 'Perl', 'Python', 'Scala', 'Django', 'MySQL', 'Postgres', 'React', 'Trello']","
Scalable Path is looking for a Senior Django Developer to join the team and work on a client project. This is a remote, full-time position.


CLIENT COMPANY DESCRIPTION:

The client is a startup in the education space and creates digital worksheets for teachers.


DUTIES AND RESPONSIBILITIES:

You will be creating new features and maintaining the backend of a Django application including an API.&nbsp; You will be coding server-rendered pages. You will be responsible for ensuring that the application is deployed and running properly on AWS.


The client is currently using Slack for communication and Trello for task tracking.&nbsp; The code is in Git.


RELATIONSHIPS - WHO YOU'LL BE WORKING WITH:

You will be reporting to the CTO and working with a team of 2.5 engineers. The client is in the America/New York (-04:00) EDT time zone.


REQUIRED SKILLS:

- Strong English communication skills

- Python

- Django

- Experience with SQL databases (such as Postgres or MySQL)

- Experience deploying and managing web applications on AWS

- Basic JavaScript for interactivity on server-rendered pages


DESIRED (NICE-TO-HAVE) SKILLS:

- Advanced JavaScript abilities (such as React)


START DATE:

As soon as possible.


EXPECTED CONTRACT DURATION:

The project will last at least 2 months and potentially longer.


HOURLY RATE:

The pay rate for this role is from $30 - $60 USD per hour, depending on experience and capability.
 Apply now and work remotely at Scalable Path",https://www.learningdollars.com/client/select_engineers/?crid=1692
2020-06-29 09:55:41-07:00,Coder,Go Software Engineer,"['Docker', 'Scala', 'Postgres', 'React', 'Typescript', 'Kubernetes', 'Lean', 'Google Cloud', 'Linux']","
We are hiring Software Engineers, Senior Engineers, and Staff Engineers who are passionate about building clean and sophisticated code, primarily in&nbsp;Golang. The ideal candidate will have a passion for building world-class software and a track record of success creating highly and scalable software systems.

Job Responsibilities




* Design and develop secure, stable, testable and maintainable software with minimal defects

* Contribute to product vision and feature decisions

* Work with customers to troubleshoot issues






Minimal Qualifications




* Bachelor's degree in Computer Science or at least 4 years experience actively programming

* A strong passion for computing and software

* Obsession with development workflow

* Mastery of the&nbsp;Go&nbsp;programming language

* Substantial experience with&nbsp;Linux

* Strong written and verbal communication skills






Tech Stack




* Go&nbsp;on backend, Typescript/React on frontend

* Google Cloud for internal services

* Docker&nbsp;/&nbsp;Kubernetes

* PostgreSQL





 Apply now and work remotely at Coder",https://www.learningdollars.com/client/select_engineers/?crid=1693
2020-06-29 07:22:19-07:00,DMG,Senior Software Engineer,"['Kotlin', 'NoSQL', 'Nodejs', 'React', 'Swift', 'Typescript', 'Kubernetes', 'Linux']","
Position Responsibilities/Selection Criteria


* An expert software engineer, with deep (and improving) knowledge of the field, and a thirst for more.

* Learns quickly, and able to grasp complicated topics

* Solves problems creatively, elegantly and brilliantly

* MUST be familiar and have experience working with some of our tech stack: reactjs, typescript, c#, f#, kafka, kubernetes, git, react-native, kotlin, swift, nodejs, grps, rocksbd, nosql, kotlin, android, ios, and linux&nbsp;

* Communicates concisely, articulating ideas clearly, while eager to listen to and understand others.

* Has a passion for the quality of the product, and contributes to its direction

* Knows about and is comfortable with modern, progressive architectures, platforms, and languages.

* Is candid, and appreciates candor&nbsp;




Other selection criteria 


* At least 5 years of experience in software engineering

* Certifications appreciated, not necessary




What you get:


* Base salary PLUS bonuses

* Fully remote position

* Internal growth opportunities (We pride ourselves on promoting from within.)

* Health, Dental, and Vision coverage starting day ONE

* 401(k) with company match

* Company paid cell phone or monthly stipend

* Unique employee perks (if in Cincinnati/ Northern Kentucky): free gym on-site, free parking, free lunch once a week, Riverfest Fireworks Party (we have the BEST view), ways to serve the community, to name just a few.




Divisions Maintenance Group is an Equal Opportunity Employer
 Apply now and work remotely at DMG",https://www.learningdollars.com/client/select_engineers/?crid=1694
2020-06-29 00:31:50-07:00,We Are Common,Senior Python Developer,"['Python', 'Java', 'JavaScript', 'Python', 'REST', 'SSIS', 'DevOps', 'DeFi', 'Jupyter', 'Pandas', 'AWS Lambda', 'Azure']","
Senior Python Developer

 Essentials 

Location: Australia, fully remote work 
Employment type: Permanent full-time or part-time 
Salary: $100k - $130k + super 
Experience: min 3 years 

 Who we're looking for 
Managed Functions is looking for a well-grounded python developer that aspires to become a servant leader in the coming years and move into a CTO role. This role will be responsible for all front and back end development, DevOps, and infrastructure.

 This person will know how to create a learning environment as they will be working closely with a junior developer and teaching them the ropes. We believe most skills can be learned, but empathy, innate desire to help, and curiosity are things we can't teach you so these are must have qualities you'll possess. The key to delivering well for this role is to understand how to achieve the needs of our customers whilst keeping within the constraints of the Managed Functions DNA.

 As a developer, you are comfortable with failing and learning from and sharing those failures. There will be times we get things wrong at Managed Functions so you'll need to have the ability to reflect and discuss what happened and what we can do instead. Great communication skills are a must.

 This is not a data analyst/scientist role. In building data transformation pipelines for our customers, we often use ML components but, if available, we prefer to use an API than to build the ML model ourselves. But if you have experience as a data analyst/scientist and want to expand your wings into development and leadership roles, this could be a fit.

 We're committed to building a culturally diverse team and strongly encourage you to apply regardless of your location, background, ethnicity, gender, sexual orientation, age, disability or any other personally defining attribute.

 We encourage every person who is interested to apply. We&rsquo;re imperfect communicators, so think of our job postings as the starting point for discussion rather than proof that you shouldn&rsquo;t apply. Take the leap - you never know, you might just be the perfect person for one of our open roles, even if you don&rsquo;t think you match 100% of the job description.

 Skills &amp; Experience (Required):


* Minimum of three years using Python professionally

* Experience using pandas

* AWS Lambda Functions

* AWS SAM

* Empathy for your users




 Bonus points:


* Love for Jupyter Notebooks

* Experience using javascript on the front-end

* DevOps experience




 Benefits


* Flexible working environment

* Become second in command

* Get across and use the most cutting-edge cloud technology as it is released

* Space to grow from senior through to CTO




 About Managed Functions 
Managed Functions is a profitable company looking to grow our development team as the sales pipeline is full.

 What do we do?
 Managed Functions are serverless data transformation pipelines that we deploy and manage for our customers. For example, several customers use our remittance processing pipeline which picks up PDF remittances from an email system, matches the remittance lines to open invoices in our customer&rsquo;s underwriting system and then pushes the payment record to their ERP system. We currently deploy our serverless pipelines on AWS but deploying to MS Azure and GCP is on the roadmap.

 Using Managed Functions, our customers are able to focus on their objectives and leave the transactional work to us. We count insurance companies and food service suppliers amongst our customers. Our customers are very happy with our work so far and delighted to have us managing their transactions every day. We want to continue to enchant them.

 Why are they so happy? 
Insurance companies can focus on pricing premiums rather than keying requests for premium quotes into their systems. Food service suppliers can focus on preparing and shipping high quality products to their hotel customers rather than manually entering purchase orders into the ordering systems. We help these companies save money (by not having to use expensive alternatives) and time by automating their processes, leaving them to focus on their most important work: serving their customers. 
 How to Apply 
We Are Common by Common Code are assisting Managed Functions with building their tech team. Please email your CV &amp; cover letter on why you'd like to fill the role to Val at work@commoncode.io.

 Any unsolicited CVs submitted to Managed Functions will be forwarded straight to Val.
 Apply now and work remotely at We Are Common",https://www.learningdollars.com/client/select_engineers/?crid=1695
2020-06-29 00:00:26-07:00,Synthetic Minds,Generalist Software Engineer,"['Compilers', 'Python', 'Django', 'Excel']","


Skills: C++, Django, Amazon Web Services (AWS), PythonRole





You will be working across the stack, from the front-end to our program synthesis backend. You will sit in on the UX/UI studies and take in the recommendations, and work with both the frontend and backend teams to operationalize them. You should be comfortable taking a leadership position in end-to-end features that will make a meaningful impact towards increasing the usability of our product.
Qualifications:
Minimum:


* BS and/or MS in Computer Science.

* Strong knowledge of CS fundamentals and the ability to apply that knowledge.

* Adept at writing maintainable, modular, secure, and well-tested code.

* Familiar with good developer practices (CI/CD, code review, unit-testing, etc.).

* Substantial experience with Python 3.

* Desire to learn about areas such as programming by example, compilers, automated theorem provers, code analysis, and program synthesis.

* Excellent critical thinking, problem solving, and analytical skills.

* Solid communications skills.

* Ability to work both independently and as part of a distributed team.



Preferred:


* 4+ years of software development experience.

* Experience with AWS, C++, Z3, and Django a plus.



Compensation and Benefits





We value our team, and we value diversity. We're a small knit group with less than 10 employees, and we funded with a good runway. Our compensation plan is designed to reward our employees and support their families as much as possible, for a company at our stage. We have:

* Excellent benefits. We provide the best medical, dental, and vision insurance available covering 95% for you and 50% for your dependents.

* Excellent compensation package for salary and equity. We will put together the right package based on your profile and your needs.

* Choose your work style. (a) We have been WFH and work very effectively remotely. (b) We have an open vacation policy. Take what you need to recharge. Everybody is required to take a two week minimum. (c) Paid parental leave.

* Excellent work setup. We provide an ergonomic work setup for you to be as productive as possible.



 Apply now and work remotely at Synthetic Minds",https://www.learningdollars.com/client/select_engineers/?crid=1696
2020-06-28 09:22:51-07:00,Givelify,Software Engineering Architectcharitable Donations Payments,"['HTTP', 'Java', 'Jenkins', 'NoSQL', 'Python', 'SSIS', 'DevOps', 'Agile', 'DeFi', 'SCRUM', 'Security', 'JIRA']","
We are Givelify&reg;, where fintech meets philanthropy. We help people instantly find causes that inspire them to action so they can change the world&mdash;one simple, joyful gift at a time.&nbsp;

The&nbsp;Software Engineering Architectis tasked with developingbuilding payment systems on scale. At our core we enable our Donors give to causes and organizations they are most passionate about. You will build systems that securely facilitate movement of money through the credit, debit and ACH networks. You will build merchant on-boarding, verification, KYC, reporting systems. You will help develop and implement financial fraud detection systems.&nbsp;&nbsp;

Payment processing experience is a must&nbsp;have.

Some of the meaningful work you will perform:


* Build payment systems on scale. &nbsp;Build systems that can helpwith the movement of money through the credit, debit and ACH networks.Build&nbsp;merchant on-boarding, verification,&nbsp;KYC,&nbsp;reporting systems.&nbsp;Assist in the&nbsp;development&nbsp;and implementation of&nbsp;financial fraud detection systems.

* Write software that collects and queries data, compose queries for investigation and analysis.Collect a lot of data in real time from our applications and compose ad hoc queries, which&nbsp;is necessary to develop and support our products.

* Architecting andbuilding APIs and libraries that otherproducts and engineers will consume

* Participate in and guide engineer teams on all things technical &ndash; Architecture definition &amp; Design ownership that not only include technology but Data Security aspects, Deployment &amp; Cloud strategy, CI/CD, as well as coding best practices.

* Understand our codebase and systems and the business requirements they implementto&nbsp;effectively make changes to our applications and investigate issues.

* Serve as an effective communicatorwho can inform, explain, enable, teach, persuade,&nbsp;&amp; facilitatediscussion,&nbsp;white boarding,&nbsp;&amp;&nbsp;other collaboration platforms.

* Effectively collaborate and share ownership of your team&rsquo;s codebase and applications. &nbsp;Fully engage in team efforts, speak up for what you think are the best solutions, and be able to converse respectfully and compromise when necessary.




&nbsp;We welcome your experience and talents:


* BS/MS/PHDdegree in Computer Science, Computer Engineering,Mathematics, Physicsor equivalent&nbsp;Fintech&nbsp;work experience

* 7+ years of building payment processingand KYC systems that connect with API&rsquo;s from major payment acquirersand KYC service providers

* Experience Building Web-servicesand API developmentAPIs for engineers

* Technical Leader with at least 10+ years of work in Software Engineering

* Strong object-oriented design and development skills and advanced knowledge of PHP, Python, Java&nbsp;or similar programming languages

* Familiarity working in Agile/Scrumenvironments

* Familiarity with DevOps configuration tools (Git,Jira, Jenkins, etc.)

* Strong SQL composition skills. Knowledge of big data and&nbsp;NoSql&nbsp;databases is a plus!

* A distinguished member of engineering community, either through extracurricular activities, publications, associations with orgs like IEEE




Our People&nbsp;
&nbsp;
We are a virtual team of high-performing professionals who innovate &amp; collaborate to fulfill our mission to help people instantly find causes that inspire them to action so they can change the world &ndash; one simple, joyful gift at a time. Our culture of integrity, heart, simplicity, &amp; that ""wow"" factor fuel our aspiration to be among the tech industry's most inclusive &amp; purpose-driven work environments.&nbsp;
&nbsp;
We take great pride in providing competitive pay, full benefits, amazing perks, and most importantly, the opportunity to put passion &amp; purpose to work.&nbsp;
&nbsp;
Our Product&nbsp;
&nbsp;
From places of worship to world-changing nonprofit groups, Givelify harnesses the power of technology to bridge the gap between people and the causes they care about. Tap. Give. Done. Givelify's payment solution is designed to make the experience of giving as beautiful as the act of giving.&nbsp;
&nbsp;
Learn more about us at https://careers.givelify.com ( https://careers.givelify.com/)&nbsp;
 Apply now and work remotely at Givelify",https://www.learningdollars.com/client/select_engineers/?crid=1697
2020-06-28 09:11:01-07:00,Finsera,Backend Software Engineer,"['HTML', 'Java', 'JavaScript', 'Python', 'REST', 'Django', 'Flask', 'MySQL', 'Postgres']","

* Expert in Python, with knowledge of Python web framework (such as Django, Flask, etc depending on your technology stack)

* Familiarity with ORM&nbsp;libraries like SQLAlchemy

* Strong skills in building RESTful API&rsquo;s and Micro-services architecture

* Able to integrate multiple data sources and databases into one system

* Understanding of the threading limitations of Python, and multi-process architecture

* Ability to design&nbsp;Database&nbsp;Tables, structures and develop queries

* Basic understanding of front-end technologies, such as Javascript, Html5, and Css3

* Proficiency in Database (MySQL / Postgres)



 Apply now and work remotely at Finsera",https://www.learningdollars.com/client/select_engineers/?crid=1698
2020-06-27 15:14:16-07:00,App Academy,Software Programming Instructor,"['.NET', 'Docker', 'HTML', 'Java', 'JavaScript', 'Python', 'Ruby', 'SSIS', 'ASP.NET', 'DevOps', 'Flask', 'Flux', 'React', 'Ruby on rails', 'Kubernetes', 'Microservices', 'Sequelize', 'Excel', 'Linux', 'MacOS', 'Spring', 'Terraform', 'Windows']","
As a Senior Technical Instructor, Online at App Academy, you have the crucially important role of using your software development experience to ensure that students transform themselves into software engineers over a 24 week period. You will be primarily responsible for the instruction of a single module, approximately four weeks of material, in the curriculum. This provides you the opportunity to truly master all aspects of that content, be it data structures and algorithms, front-end development, back-end development, microservices, or more. Once you demonstrate mastery and provide training to other instructors on the material, you can move to another module and master its content, too! This is a 100% remote position. This position reports to the Online Senior Manager of Instruction.

Education, Skills, and Knowledge




* At least one year of hands-on software development experience creating and maintaining software as part of a team in production in one of the following environments: At a company that creates software products; or, At a non-software company that creates internal tools and systems to support the business

* Demonstrable knowledge of all of the following programming topics: JavaScript, HTML 5, and CSS 3ReactJS and the Flux architectureObject-oriented design patterns and principles

* Demonstrably excellent written and oral communication skills

* Demonstrable capacity to judiciously handle interpersonal relationships with empathy






Responsibilities




* Confirm that students understand the technical content of one module of the curriculum at a time

* Provide supplementary explanations and real-world context to students about ideas and techniques found in the curriculum

* Provide the answers during Q&amp;A sessions for the cohort&rsquo;s class

* Conduct and deliver supplemental lecture to students from questions curated by Teaching Assistants

* Take direct responsibility for the training and mentoring of Teaching Assistants

* Use instructional techniques to help students build multi-context durable knowledge

* Suggest secondary resources to enhance student comprehension

* Provide qualitative feedback about students interactions with the curriculum content as part of the Curriculum Design Lifecycle

* Participate in internal professional development to hone your craft of instruction

* Upskill yourself to master all parts of the curriculum for which you are responsible






Nice To Haves




* Demonstrable competence of at least one of the following languages and associated frameworks: Ruby with Ruby on RailsNode with&nbsp;Express.js and SequelizePython with Flask and SQL AlchemyJava with Spring and JPAC# with ASP.NET MVCand EF

* Demonstrable knowledge of macOS, Windows, and Ubuntu Linux

* Demonstrable knowledge of devops tools such as Docker, Kubernetes, or Terraform

* Demonstrable knowledge of using microservice-based architecture

* Demonstrable knowledge of functional patterns and principles






Our Values




* Take responsibility for student success:. &nbsp;Everyone works together to enable student success.

* Follow the numbers. &nbsp;Decisions should be backed by data.

* Embrace a growth mindset. &nbsp;View challenges and failures as opportunities to improve.

* Start with why.&nbsp;&nbsp;See the big picture and question the status quo. If there&rsquo;s a better way of doing things we should investigate it. &nbsp;

* Create an inclusive environment. &nbsp;We work together to promote empathy and respect amongst all students and staff.

* Build with urgency.&nbsp;Build like careers depend on it.






Benefits




* Competitive salary

* Flexible paid time off

* Employer-sponsored health insurance plans with 100% support for premiums

* Generous paid family leave program

* The opportunity to work with driven and talented colleagues committed to lifelong learning






App Academy is committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, or Veteran status. We believe strongly that technology companies benefit from diversity and encourage applicants from underrepresented backgrounds to apply. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.
 Apply now and work remotely at App Academy",https://www.learningdollars.com/client/select_engineers/?crid=1734
2020-06-27 13:54:40-07:00,Shogun Labs,Senior Frontend Developer,"['HTML', 'HTTP', 'Java', 'JavaScript', 'Magento', 'React', 'Shopify']","
We Are

Shogun, and we're on a mission to help people create the best eCommerce experiences in the world.

We were in the Winter 2018 batch of Y-Combinator, we just raised a Series A investment, we have over 10,000 active paying clients, and we're preparing to launch a new product in 2020 (you can read more in&nbsp;Tech Crunch).

Our teams are fully distributed and global (check out our&nbsp;team page)! We have no office, so we are looking for team members that are comfortable with and motivated by the opportunity to work remotely.

In this Short-Term Contract Role You Will


* In a nutshell, convert Shopify stores into React.

* Create React components and connect them with our CMS layer.

* Help external teams with their implementations.

* Research how external libraries would play with a PWA implementation.

* Create documentation and examples on how to implement features.




You Have


* 3+ years of React (and JavaScript) experience.

* Working experience with latest react features, including Hooks and Context.

* Proven pixel-perfect CSS skills.

* Demonstrated knowledge of semantic html and a11y (you use html elements that are not only &lt;div&gt; and &lt;p&gt;).

* Real-world code we can review (demonstrating high standard of quality).

* A contributions chart on GitHub that is green as&nbsp;this,&nbsp;this,&nbsp;this&nbsp;or&nbsp;this&nbsp;(remember to&nbsp;publicize your private contributions)




Nice-to-haves


* Experience with PWAs, Liquid, and CMSs.

* Experience working on UI component libraries.

* Experience with Shopify, BigCommerce, Magento or Salesforce Commerce Cloud.

* Some SEO knowledge.

* Clear and precise written and interpersonal communication skills.

* Effective time management and organizational skills.




We Offer


* Competitive wages

* Benefits (vary by location)

* A highly skilled and dedicated team that is fun to work with

* Remote work &ndash; We are a fully distributed team that works from anywhere with good internet (+13 countries just on the engineering team!)

* Occasionally, we hire on a full time contractor basis to begin with. Team members enjoy the same opportunities for great compensation, full time positions, equity, and consideration, regardless of location




Try Out Shogun

As part of the interview process please try and use Shogun to get a feel for the product. We'd love to hear what you think. Here is how:

* Create a Shopify Developer Account:&nbsp;https://developers.shopify.com

* Create a development store:&nbsp;https://help.shopify.com/en/partners/dashboard/development-stores

* Install Shogun on your development store:&nbsp;https://apps.shopify.com/shogun

* Create a couple of pages. We will take a look.



Shogun supports workplace diversity and does not discriminate on the basis of race, color, religion, gender identity/expression, national origin, age, military service eligibility, veteran status, sexual orientation, marital status, physical or mental disability, or any other protected class
 Apply now and work remotely at Shogun Labs",https://www.learningdollars.com/client/select_engineers/?crid=1699
2020-06-27 13:08:33-07:00,Vidaloop,Software Engineer Test QA Manager,"['Jenkins', 'REST', 'Chai', 'Blockchain', 'Security', 'Excel']","
About the Role

This individual is responsible for our QA process, test plan creation, test automation and executing tests. This system will be built from the ground up so we&rsquo;re looking for an individual contributor who can also help grow the team.&nbsp;

Why work at Vidaloop?


* Make an impact

* Grow with an early-stage startup

* Thrive in a flexible, autonomous environment

* Work with a modern tech stack




What You&rsquo;ll Do


* Develop test automation infrastructure, both frontend and backend

* System integration test design and execution

* Manually test the places automated tests can&rsquo;t reach

* Identify system regressions

* Production readiness &amp; release&nbsp;




Skills &amp; Qualifications

Technical Requirements


* 5+ years of relevant software testing experience in fast paced environments

* Familiar with our tech stack

* Experience with automation frameworks

* Experience with build tools like: Jenkins, CircleCI, or GitLab

* Experience automating tests for REST APIs

* Experience writing large scale test and integration suites

* Comfortable on any *nix command line




Strong Pluses


* Excellent understanding of blockchain fundamentals

* Experience testing blockchain networks and/or products

* Security testing experience such as penetration testing, static and dynamic code analysis, compliance testing and load testing




Other Requirements


* Thrive in early-stage startup environment

* Demonstrated leadership ability and personal accountability

* Self-motivated and resourceful individual

* Curious, life long learner who enjoys solving interesting problems

* Bonus: Politically and socially engaged; excited about elections industry




Perks of the Job


* Robust health benefits (medical, dental, vision)

* Company-paid life insurance

* 401(k) with employer contributions

* Generous PTO, sick, and parental leave

* Flexible work hours

* Fully-stocked kitchen, including beer &amp; wine

* Technologically advanced environment



 Apply now and work remotely at Vidaloop",https://www.learningdollars.com/client/select_engineers/?crid=1700
2020-06-27 08:31:15-07:00,News UK,Software Engineer,"['Java', 'JavaScript', 'REST', 'Rust', 'Mocha', 'React', 'Typescript', 'Webpack', 'Agile', 'Lean']","
We are:&nbsp;News UK is&nbsp;full of talented, dedicated and creative people. We are an organisation that holds journalism at our heart. Our newspapers and digital products include some of the most powerful media brands in the English-speaking world: the Times, The Sunday Times and The Sun - reaching 30 million people each week. We publish a vast range of content reaching a diverse audience and all our brands are united by a commitment to independent journalism which connects with our customers.&nbsp;

We are Technology:&nbsp;a department that has people and product at its heart. Christina Scott, CIO of the Year 2016, leads the department. With many years experience transforming technology in media companies she has set out our vision of passionate and trusted experts creating industry leading solutions through attracting and developing the best talent.&nbsp;&nbsp;

Your Team: Commercial Engineering&nbsp;is part of a thriving engineering community in Technology who design, develop and operate News UK's commercial products and platforms. We are ushering in a new age of products, focusing on new technologies, enhancements and products that will drive our strategic goals across the ecosystem, starting with the core websites of The Sun and the Times, and including a portfolio of products such as Dream Team, Sun Football and others.

Who are you?


* A software engineer with a passion for writing amazing code

* You have an understanding of commercial requirements and operations and have worked alongside or within commercial teams

* You are always thinking about the underlying software architecture and how we can continually improve it

* Clean code is extremely important to you and you live by S.O.L.I.D. principles

* You are an advocate of Test Driven Development and understand why it's important to the way you write code

* You champion pair programming

* You are comfortable working in an Agile environment and know the value of the agile ceremonies

* You have a passion for solving complex problems

* You are a team player and love collaborating with others

* You enjoy working in a social workplace




You have


* Experience with Functional Programming in Javascript

* Experience with Node JS and Express

* Experience with Typescript and Elm

* Experience in testing frameworks such as Jest, Mocha, Enzyme

* The ability to mentor and coach junior members of the team




Bonus if you have

Experience in advertising technology


* Experience with React JS

* Experience working for a large publisher

* Experience in working with Webpack

* Ability to performance test high traffic websites




What's in it for you?&nbsp;We are a diverse and dynamic team, with opportunities to learn and develop your skills in a supportive environment. We have an amazing office, a flexible working pattern and a great team culture. We&rsquo;ll help you deliver your best work and grow you with career and personal development through training, conferences and courses.

 NewsUK Benefits
We take pride in looking after our amazing talent at News UK. Alongside pay, we offer:


* A generous pension scheme with employer contributions of up to 5%;

* A comprehensive private medical scheme covering pre-existing conditions;

* Maternity leave of up to 18 weeks full basic salary and paternity leave of up 2 weeks full basic salary;

* Discounted rates for Fitness First gym membership for employees and immediate family;

* A range of different flexible working options, which can be requested by employees;

* Interest free commuter loan of up to &pound;10,000 tax free

* &lsquo;Bikes For Work&rsquo; scheme to save income tax and national insurance;

* Up to four Volunteering Days per year for employees to use on charities of choice;

* Health and wellbeing benefits including on-site physio/massage, counselling, legal advice, and others.




Equal opportunities:
The Company is an equal opportunities employer and wholeheartedly supports the principle of equal opportunities for all its employees and for all applicants for employment. It opposes all forms of discrimination in the workplace.

We are a diverse team so want to maximise every individual&rsquo;s potential to create a productive environment where everyone feels valued, and where talents are fully recognised and utilised.

This means affording equal access to any employment opportunities within the Company according to your ability, without prejudice or discrimination by reason of race, colour, nationality, ethnic or national origin, religion, belief, gender, sexual orientation, gender reassignment, marital status, disability or age.
 Apply now and work remotely at News UK",https://www.learningdollars.com/client/select_engineers/?crid=1735
2020-06-27 08:12:58-07:00,REPAY,Python Full Stack Developer,"['Python', 'Docker', 'Java', 'JavaScript', 'Python', 'DevOps', 'Django', 'Electron', 'Postgres', 'React', 'React native', 'Redux', 'Agile', 'Kubernetes', 'Security', 'Excel']","
REPAY &ndash; Realtime Electronic Payments is an established and fast growing, Financial Technology company. We build great software that enables businesses to move faster by removing friction in payments processing by offering a comprehensive line of electronic payment solutions including debit and credit card processing, ACH processing, instant funding, and electronic bill payment systems with full IVR, text, and mobile capabilities.

REPAY is looking for an experienced&nbsp;Full Stack Developer&nbsp;(Python) to be part of our Agile and growing software development team in expanding our core payment processing platform and products within the consumer finance industry. Work in a small team, where you will have an immediate and measurable impact on our fast-growing business by helping us reach the next level and stage of growth. Here, we work hard&mdash;but we have lots of fun doing it. So, if you like a cool, collaborative, and challenging work environment, you&rsquo;ll fit right in.

REPAY&rsquo;s Tech Stack:


* Python 3.x&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;

* Pyramid

* React&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;

* React Native

* AWS&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;

* Redux

* Docker

* Postgres&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;

* External APIs: Twilio, SendGrid, and other




You&rsquo;ll be responsible for:


* Building and enhancing our core API, user interfaces, and backend processing systems via new greenfield development and supporting legacy systems

* Integrating with existing corporate and partner applications which span multiple languages and frameworks

* Developing high performance and reusable software with excellent test coverage

* Developing and deploying to cloud-based technology (AWS)

* Participate in the design of our core products

* Evaluating existing and new technologies and ensuring our applications utilize industry best practices

* Supporting the operations team in order to provide the best uptime and service quality

* Occasional travel to Tempe, AZ for remote employees




Skills &amp; Requirements:


* Experience working with Python (3.x), Django and/or Pyramid

* Help support and maintain the mobile application (React Native)

* Experience with building highly available systems

* Experience working with JavaScript

* A track record of success with developing modern APIs

* Good understanding of application security

* Comfortable working in off-hours on-call rotation program




Preferred Skills &amp; Requirements:


* Experience leading projects/initiatives

* Experience with Kubernetes

* AWS knowledge

* Good understanding of Payments processing and/or developing Payments products

* Familiarity of PCI compliance

* Relational database experience using Postgres

* DevOps/Infrastructure experience



 Apply now and work remotely at REPAY",https://www.learningdollars.com/client/select_engineers/?crid=1736
2020-06-27 06:32:25-07:00,You.i TV,Senior React Native Developer,"['React', 'Java', 'JavaScript', 'REST', 'Flux', 'React', 'React native', 'Redux', 'Agile', 'JIRA', 'Product Management']","As a Top 25 Great Place to Work&reg; recipient, AON Hewitt Best Employer, and one of the fastest growing tech companies in North America according to Deloitte, You.i TV is changing the way that viewers experience TV across mobile, tablet and streaming devices. Interested in building the future of TV? We&rsquo;re actively recruiting a Software Developer to take on a React Native project within our Services Engineering group.




What you'll do:






* Contribute to cutting edge, graphics intensive cross-platform applications.

* Work as part of a highly collaborative Agile team to push innovation forward.

* Day-to-day work will include daily stand-ups with your awesome team, working collaboratively in your pod area with Product Management, Testers, UX and of course, fellow developers.

* Our tools include: Github, Jira, and your IDE and OS of choice.

* You will have access to readily available support from your team with the many cool technologies that we work with.











What you bring to the table:




* &nbsp;A strong sense of curiosity and interest in learning new technologies.

* You like to iterate quickly and enjoy improving the performance of existing features.

* You have prior experience developing applications with a strong command of Javascript

* You have shipped apps using React Native on iOS and Android

* You have experience integrating with web services

* You've used popular toolkits to build some impressive user interfaces

* You have experience working with JS application architecture or state container frameworks like Redux or Flux

* Bonus points if you have built apps for TVOS!

* Even more bonus points if you've contributed to an open source project, participated in the wider Javascript/React Native communities as an expert, and have either a Github account or portfolio we can take a look at.








Distribution is the name of the game. TV &amp; Media companies are in a race to reach as many viewers as possible on screens of all shapes and sizes. Which is why brands such as A+E Networks, AT&amp;T, WarnerMedia, NBA, Warner Brothers, National Geographic, and Fox have already turned to You.i TV to develop and deploy their suite of TV applications.

You.i TV is an equal opportunity employer. We celebrate the differences between us that make us all special and unique in our own ways. We know interviewing can be pretty stressful so please let us know if we can do anything to make the experience as enjoyable as possible! This includes special accommodations throughout the interview process.

Keep up on all things You.i TV by following us on&nbsp;LinkedIn,&nbsp;Instagram, and&nbsp;Twitter.
 Apply now and work remotely at You.i TV",https://www.learningdollars.com/client/select_engineers/?crid=1701
